Movie Name,Release Date,Genre,Budget,Gross
White Squall, 1996/2/2,Adventure,38000000.0,10229300.0
Whiteout, 2009/9/11,Thriller/Suspense,35000000.0,10275638.0
Who Framed Roger Rabbit?, 1988/6/22,Comedy,70000000.0,154112492.0
Who Killed the Electric Car?, 2006/6/28,Documentary,1000000.0,1678874.0
The Whole Nine Yards, 2000/2/18,Comedy,24000000.0,57262492.0
The Whole Ten Yards, 2004/4/9,Comedy,30000000.0,16323969.0
Why Did I Get Married Too?, 2010/4/2,Drama,20000000.0,60095852.0
Wicker Park, 2004/9/3,Thriller/Suspense,30000000.0,13001257.0
The Widow of St. Pierre, 2001/3/2,Drama,13000000.0,3058380.0
The Wild Bunch, 1969/6/18,Western,6000000.0,509424.0
Wild Target, 2010/10/29,Comedy,8000000.0,109338.0
The Wild, 2006/4/14,Adventure,80000000.0,37384046.0
Wild Things, 1998/3/20,Thriller/Suspense,20000000.0,29795299.0
The Wild Thornberrys, 2002/12/20,Adventure,25000000.0,40108697.0
Wild Wild West, 1999/6/30,Adventure,175000000.0,113805681.0
Willard, 2003/3/14,Horror,20000000.0,6882696.0
Wimbledon, 2004/9/17,Romantic Comedy,35000000.0,16862585.0
Win a Date with Tad Hamilton!, 2004/1/23,Romantic Comedy,24000000.0,16980098.0
The Wind That Shakes the Barley, 2007/3/16,Drama,8300000.0,1829142.0
Windtalkers, 2002/6/14,Action,115000000.0,40914068.0
Wing Commander, 1999/3/12,Action,30000000.0,11578022.0
Winged Migration, 2003/4/18,Documentary,28000000.0,11689053.0
Winnie the Pooh, 2011/7/15,Adventure,30000000.0,26692846.0
Winter in Wartime, 2011/3/18,Drama,5800000.0,542860.0
Winter Passing, 2006/2/17,Drama,3500000.0,107492.0
Winter's Bone, 2010/6/11,Drama,2000000.0,6531503.0
Winter's Tale, 2014/2/14,Drama,60000000.0,12600231.0
Witchboard, 1986/12/31,Horror,2000000.0,7369373.0
Without a Paddle, 2004/8/20,Comedy,30000000.0,58156435.0
Without Limits, 1998/9/11,Drama,25000000.0,780326.0
Witless Protection, 2008/2/22,Comedy,7500000.0,4151836.0
Witness, 1985/2/8,Thriller/Suspense,12000000.0,65532576.0
The Wiz, 1978/10/24,Musical,24000000.0,13000000.0
The Wizard of Oz, 1939/8/25,Musical,2777000.0,33711566.0
Wolf, 1994/6/17,Thriller/Suspense,70000000.0,65011757.0
Wolf Creek, 2005/12/25,Horror,1100000.0,16186348.0
The Wolfman, 2010/2/12,Horror,150000000.0,62189884.0
The Wolf of Wall Street, 2013/12/25,Black Comedy,100000000.0,116900694.0
The Wolverine, 2013/7/26,Action,115000000.0,132556852.0
The Woman in Black, 2012/2/3,Thriller/Suspense,15000000.0,54333290.0
Woman on Top, 2000/9/22,Romantic Comedy,8000000.0,5018450.0
Womb, 2012/3/30,Drama,13000000.0,0.0
The Women, 2008/9/12,Comedy,16000000.0,26902075.0
Wonder Boys, 2000/2/23,Comedy,35000000.0,19389454.0
Wonderland, 2003/10/3,Drama,5500000.0,1060512.0
Woo, 1998/5/8,Romantic Comedy,13000000.0,8064972.0
The Wood, 1999/7/16,Comedy,6000000.0,25059640.0
Wordplay, 2006/6/16,Documentary,500000.0,3121270.0
The Words, 2012/9/7,Drama,6000000.0,11494838.0
The Work and the Glory, 2004/11/24,Drama,7500000.0,3347647.0
The Work and the Glory: American Zion, 2005/10/21,Drama,6500000.0,2025032.0
The Work and the Story, 2003/10/3,Comedy,103000.0,16137.0
The World is Not Enough, 1999/11/19,Action,135000000.0,126930660.0
World Trade Center, 2006/8/9,Drama,65000000.0,70278893.0
World War Z, 2013/6/21,Action,190000000.0,202359711.0
The World's End, 2013/8/23,Comedy,20000000.0,26004851.0
The World's Fastest Indian, 2005/12/7,Drama,25000000.0,5128124.0
World's Greatest Dad, 2009/8/21,Black Comedy,10000000.0,221805.0
Wrath of the Titans, 2012/3/30,Adventure,150000000.0,83670083.0
Wreck-It Ralph, 2012/11/2,Adventure,165000000.0,189412677.0
The Wrestler, 2008/12/17,Drama,6000000.0,26238243.0
Wristcutters: A Love Story, 2007/10/19,Comedy,1000000.0,446165.0
The Wrong Man, 1956/12/23,Thriller/Suspense,1200000.0,2000000.0
Wrong Turn, 2003/5/30,Horror,10000000.0,15417771.0
Wu ji, 2006/5/5,Action,30000000.0,669625.0
Wyatt Earp, 1994/6/24,Western,63000000.0,25052000.0
Pacific Rim, 2013/7/12,Action,190000000.0,101802906.0
The Pacifier, 2005/3/4,Comedy,56000000.0,113006880.0
Pain & Gain, 2013/4/26,Action,26000000.0,49875291.0
Paint Your Wagon, 1969/10/15,Musical,20000000.0,31678778.0
The Painted Veil, 2006/12/20,Drama,19400000.0,8060487.0
Pale Rider, 1985/6/28,Western,6900000.0,41410568.0
The Pallbearer, 1996/5/3,Romantic Comedy,8000000.0,5656388.0
Pandora's Box, 2002/8/9,Thriller/Suspense,800000.0,881950.0
Pandorum, 2009/9/25,Horror,40000000.0,10330853.0
Panic, 2000/12/1,Drama,1000000.0,779137.0
Panic Room, 2002/3/29,Thriller/Suspense,48000000.0,95308367.0
Paparazzi, 2004/9/3,Thriller/Suspense,20000000.0,15712072.0
Paranoia, 2013/8/16,Thriller/Suspense,40000000.0,7388654.0
Paranormal Activity, 2009/9/25,Horror,450000.0,107918810.0
Paranormal Activity 2, 2010/10/20,Horror,3000000.0,84752907.0
Paranormal Activity 3, 2011/10/21,Horror,5000000.0,104028807.0
Paranormal Activity 4, 2012/10/19,Horror,5000000.0,53900335.0
Paranormal Activity: The Marked Ones, 2014/1/3,Horror,5000000.0,32462372.0
ParaNorman, 2012/8/17,Comedy,60000000.0,56003051.0
Paraphobia, 2013/12/31,Comedy,30000.0,0.0
Parental Guidance, 2012/12/25,Comedy,25000000.0,77267296.0
"Paris, je t'aime", 2007/5/4,Drama,13000000.0,4857374.0
Parker, 2013/1/25,Thriller/Suspense,35000000.0,17616641.0
Partition, 2007/2/2,Drama,10000000.0,0.0
Party Monster, 2003/8/29,Comedy,5000000.0,742898.0
Passchendaele, 2008/10/24,Drama,20000000.0,4452423.0
The Passion of the Christ, 2004/2/25,Drama,25000000.0,370782930.0
The Past is a Grotesque Animal, 2014/6/19,Documentary,100000.0,20056.0
Patch Adams, 1998/12/25,Comedy,50000000.0,135041968.0
Pathology, 2008/4/18,Thriller/Suspense,8000000.0,109045.0
Patriot Games, 1992/6/5,Action,45000000.0,83287363.0
The Patriot, 2000/6/28,Drama,110000000.0,113330342.0
Paul, 2011/3/18,Comedy,40000000.0,37412945.0
Paul Blart: Mall Cop, 2009/1/16,Comedy,26000000.0,146336178.0
Pay it Forward, 2000/10/20,Drama,40000000.0,33508922.0
Payback, 1999/2/5,Action,50000000.0,81526121.0
Paycheck, 2003/12/25,Thriller/Suspense,60000000.0,53789313.0
PCU, 1994/4/29,Comedy,9000000.0,4333569.0
"Peace, Propaganda and the Promised Land", 2005/1/28,Documentary,70000.0,4930.0
The Peacemaker, 1997/9/26,Action,50000000.0,41263140.0
Pearl Harbor, 2001/5/25,Action,151500000.0,198539855.0
Peeples, 2013/5/10,Romantic Comedy,15000000.0,9177065.0
Peggy Sue Got Married, 1986/10/10,Comedy,18000000.0,41382841.0
The Pelican Brief, 1993/12/17,Drama,45000000.0,100768056.0
Pendulum, 2001/12/31,Thriller/Suspense,2000000.0,0.0
Penitentiary, 1980/5/10,Drama,100000.0,287000.0
Per qualche dollaro in più, 1967/5/10,Western,600000.0,4300000.0
Per un pugno di dollari, 1967/1/18,Western,200000.0,3500000.0
Percy Jackson & the Olympians: The Lightning Thief, 2010/2/12,Adventure,95000000.0,88768303.0
Percy Jackson: Sea of Monsters, 2013/8/7,Adventure,90000000.0,68559554.0
The Perez Family, 1995/5/12,Comedy,11000000.0,2794056.0
The Perfect Game, 2010/4/16,Drama,12500000.0,1089445.0
A Perfect Getaway, 2009/8/7,Thriller/Suspense,14000000.0,15515460.0
The Perfect Host, 2011/7/1,Thriller/Suspense,1000000.0,48764.0
The Perfect Man, 2005/6/17,Romantic Comedy,10000000.0,16535005.0
The Perfect Storm, 2000/6/30,Drama,120000000.0,182618434.0
The Perfect Wave, 2014/7/11,Drama,4000000.0,0.0
Perfume: The Story of a Murderer, 2006/12/27,Drama,63700000.0,2223293.0
The Perks of Being a Wallflower, 2012/9/21,Drama,13000000.0,17742948.0
Persepolis, 2007/12/25,Drama,7300000.0,4443403.0
Pet Sematary, 1989/4/21,Horror,11500000.0,57469179.0
Peter Pan, 1953/2/5,Adventure,4000000.0,87400000.0
Peter Pan, 2003/12/25,Adventure,100000000.0,48417850.0
Peter Pan: Return to Neverland, 2002/2/15,Adventure,20000000.0,48430258.0
Le Petit Nicolas, 2010/2/19,Comedy,30000000.0,201857.0
Les petits mouchoirs, 2012/8/24,Comedy,25000000.0,205505.0
Phantasm II, 1988/7/8,Horror,3000000.0,7000000.0
Phantom, 2013/3/1,Thriller/Suspense,18000000.0,1034589.0
The Phantom of the Opera, 2004/12/22,Musical,55000000.0,51225796.0
The Phantom, 1996/6/7,Action,45000000.0,17220599.0
Phat Girlz, 2006/4/7,Romantic Comedy,3000000.0,7061128.0
Phenomenon, 1996/7/5,Drama,32000000.0,104636382.0
Philadelphia, 1993/12/22,Drama,26000000.0,77324422.0
Philomena, 2013/11/22,Drama,12000000.0,37709979.0
Phone Booth, 2003/4/4,Thriller/Suspense,11000000.0,46566212.0
Pi, 1998/7/10,Thriller/Suspense,68000.0,3221152.0
The Pianist, 2002/12/27,Drama,35000000.0,32519322.0
Pieces of April, 2003/10/17,Comedy,300000.0,2528664.0
The Pineapple Express, 2008/8/6,Comedy,26000000.0,87341380.0
The Pink Panther, 2006/2/10,Comedy,80000000.0,82226474.0
Pinocchio, 2002/12/25,Adventure,45000000.0,3681811.0
Piranha 3D, 2010/8/20,Horror,24000000.0,25003155.0
The Pirates! Band of Misfits, 2012/4/27,Adventure,55000000.0,31051126.0
Pirates of the Caribbean: At World's End, 2007/5/24,Adventure,300000000.0,309420425.0
Pirates of the Caribbean: Dead Man's Chest, 2006/7/7,Adventure,225000000.0,423315812.0
Pirates of the Caribbean: On Stranger Tides, 2011/5/20,Adventure,250000000.0,241063875.0
Pirates of the Caribbean: The Curse of the Black Pearl, 2003/7/9,Adventure,125000000.0,305411224.0
The Pirates Who Don't Do Anything: A VeggieTales Movie, 2008/1/11,Comedy,15000000.0,12981269.0
Pitch Black, 2000/2/18,Horror,23000000.0,39235088.0
Pitch Perfect, 2012/9/28,Comedy,17000000.0,65001093.0
The Place Beyond the Pines, 2013/3/29,Drama,15000000.0,21403519.0
Disney Planes, 2013/8/9,Comedy,50000000.0,90282580.0
Planes: Fire and Rescue, 2014/7/18,Adventure,50000000.0,58241555.0
Planet 51, 2009/11/20,Adventure,60000000.0,42194060.0
Planet of the Apes, 2001/7/27,Adventure,100000000.0,180011740.0
Plastic, 2014/12/31,Action,10000000.0,0.0
Platoon, 1986/12/19,Drama,6000000.0,137963328.0
Play it to the Bone, 1999/12/24,Comedy,24000000.0,8427204.0
The Player, 1992/4/10,Black Comedy,8000000.0,21706101.0
The Players Club, 1998/4/8,Drama,5000000.0,23047939.0
Playing for Keeps, 1986/10/3,Romantic Comedy,35000000.0,2000000.0
The Pledge, 2001/1/19,Drama,45000000.0,19719930.0
Pocahontas, 1995/6/10,Adventure,55000000.0,141579773.0
Poetic Justice, 1993/7/23,Drama,14000000.0,27450453.0
Point Blank, 2014/7/8,Thriller/Suspense,3000000.0,0.0
Pokemon 2000, 2000/7/21,Adventure,30000000.0,43746923.0
Pokemon 3: The Movie, 2001/4/6,Adventure,3000000.0,17052128.0
Pokemon: The First Movie, 1999/11/10,Adventure,30000000.0,85744662.0
The Poker House, 2009/7/17,Drama,1000000.0,0.0
The Polar Express, 2004/11/10,Adventure,170000000.0,194949659.0
Police Academy, 1984/3/23,Comedy,4500000.0,81198894.0
Police Academy 7: Mission to Moscow, 1994/8/26,Comedy,10000000.0,126247.0
Pollock, 2000/12/15,Drama,6000000.0,8596914.0
Poltergeist, 1982/6/4,Horror,10700000.0,74706019.0
Poltergeist III, 1988/6/10,Horror,9500000.0,14114000.0
Pompeii, 2014/2/21,Drama,80000000.0,23169033.0
Pontypool, 2009/5/29,Thriller/Suspense,1500000.0,3865.0
Pooh's Heffalump Movie, 2005/2/11,Adventure,20000000.0,18098433.0
Poolhall Junkies, 2003/2/28,Drama,4000000.0,563711.0
Pootie Tang, 2001/6/29,Comedy,3500000.0,3293258.0
Porky's, 1982/3/19,Comedy,4000000.0,109492484.0
Poseidon, 2006/5/12,Adventure,160000000.0,60674817.0
Possession, 2002/8/16,Drama,25000000.0,10103647.0
The Possession, 2012/8/31,Horror,14000000.0,49130588.0
Post Grad, 2009/8/21,Comedy,15000000.0,6380019.0
The Postman Always Rings Twice, 1981/3/20,Drama,12000000.0,12200000.0
The Postman, 1997/12/25,Action,80000000.0,17650704.0
Poultrygeist: Night of the Chicken Dead, 2008/5/9,Comedy,450000.0,13804.0
The Powerpuff Girls, 2002/7/3,Adventure,25000000.0,11411644.0
Practical Magic, 1998/10/16,Comedy,60000000.0,46850558.0
Precious (Based on the Novel Push by Sapphire), 2009/11/6,Drama,10000000.0,47566524.0
Predator, 1987/6/12,Action,18000000.0,59735548.0
Predator 2, 1990/11/21,Action,35000000.0,28317513.0
Prefontaine, 1997/1/24,Drama,8000000.0,590817.0
Premium Rush, 2012/8/24,Thriller/Suspense,35000000.0,20275446.0
Premonition, 2007/3/16,Thriller/Suspense,20000000.0,47852604.0
The Prestige, 2006/10/20,Thriller/Suspense,40000000.0,53089891.0
Pretty Woman, 1990/3/23,Romantic Comedy,14000000.0,178406268.0
Pride and Glory, 2008/10/24,Drama,30000000.0,15740721.0
Pride and Prejudice, 2005/11/11,Drama,28000000.0,38372662.0
Priest, 2011/5/13,Horror,60000000.0,29136626.0
Primary Colors, 1998/3/20,Comedy,65000000.0,39017984.0
Primer, 2004/10/8,Drama,7000.0,424760.0
The Prince & Me, 2004/4/2,Romantic Comedy,30000000.0,28165882.0
The Prince of Egypt, 1998/12/18,Adventure,60000000.0,101413188.0
Prince of Persia: Sands of Time, 2010/5/28,Action,200000000.0,90759676.0
The Prince of Tides, 1991/12/25,Drama,30000000.0,74787599.0
The Prince, 2014/8/22,Action,18000000.0,0.0
The Princess and the Cobbler, 1995/8/25,Adventure,24000000.0,669276.0
The Princess and the Frog, 2009/11/25,Adventure,105000000.0,104400899.0
The Princess Bride, 1987/9/25,Adventure,15000000.0,30857000.0
The Princess Diaries 2: Royal Engagement, 2004/8/11,Romantic Comedy,45000000.0,95149435.0
The Princess Diaries, 2001/8/3,Comedy,30000000.0,108244774.0
Princess Kaiulani, 2010/5/14,Drama,9000000.0,883887.0
Prison, 1988/3/4,Horror,4000000.0,354704.0
The Prisoner of Zenda, 1979/5/25,Comedy,12500000.0,7000000.0
Prisoners, 2013/9/20,Thriller/Suspense,46000000.0,61002302.0
Private Benjamin, 1980/10/10,Comedy,15000000.0,69847348.0
The Producers: The Movie Musical, 2005/12/16,Musical,45000000.0,19398532.0
Project X, 2012/3/2,Comedy,12000000.0,54731865.0
Prom, 2011/4/29,Comedy,8000000.0,10130219.0
Prom Night, 2008/4/11,Horror,18000000.0,43869350.0
Prometheus, 2012/6/8,Adventure,125000000.0,126477084.0
Promised Land, 2012/12/28,Drama,15000000.0,7597898.0
Proof, 2005/9/16,Drama,20000000.0,7535331.0
Proof of Life, 2000/12/8,Action,65000000.0,32598931.0
Un Prophète, 2010/2/26,Drama,13000000.0,2087720.0
The Proposal, 2009/6/19,Romantic Comedy,40000000.0,163958031.0
The Proposition, 2006/5/5,Drama,20000000.0,1903434.0
Proud, 2005/9/23,Drama,1000000.0,0.0
Psycho, 1998/12/4,Horror,20000000.0,21541218.0
Psycho Beach Party, 2000/8/4,Comedy,4000000.0,267972.0
Public Enemies, 2009/7/1,Drama,102500000.0,97104620.0
The Puffy Chair, 2006/6/2,Comedy,15000.0,194523.0
Pulp Fiction, 1994/10/14,Drama,8000000.0,107928762.0
Pulse, 2006/8/11,Horror,7500000.0,20264436.0
Pump, 2014/9/19,Documentary,2000000.0,0.0
Punch-Drunk Love, 2002/10/11,Comedy,25000000.0,17791031.0
The Punisher, 2004/4/16,Action,33000000.0,33664370.0
Punisher: War Zone, 2008/12/5,Action,35000000.0,8050977.0
The Purge: Anarchy, 2014/7/18,Thriller/Suspense,9000000.0,71588535.0
The Purge, 2013/6/7,Thriller/Suspense,3000000.0,64473115.0
Purple Violets, 2008/8/26,Romantic Comedy,4000000.0,0.0
The Pursuit of D.B. Cooper, 1981/11/13,Adventure,12000000.0,2104164.0
The Pursuit of Happyness, 2006/12/15,Drama,55000000.0,162586036.0
Push, 2009/2/6,Thriller/Suspense,38000000.0,31811527.0
Pushing Tin, 1999/4/23,Comedy,33000000.0,8408835.0
Puss in Boots, 2011/10/28,Adventure,130000000.0,149260504.0
K-19: The Widowmaker, 2002/7/19,Action,90000000.0,35168966.0
K-PAX, 2001/10/26,Drama,48000000.0,50315140.0
Kabhi Alvida Naa Kehna, 2006/8/11,Drama,10750000.0,3275443.0
Kama Sutra, 1997/2/28,Drama,3000000.0,4109095.0
Kangaroo Jack, 2003/1/17,Comedy,60000000.0,66723216.0
Kansas City, 1996/8/16,Drama,19000000.0,1353824.0
Karakter, 1998/3/27,Drama,4500000.0,713413.0
The Karate Kid, 1984/6/22,Action,8000000.0,90815558.0
The Karate Kid, 2010/6/11,Adventure,40000000.0,176591618.0
Kate and Leopold, 2001/12/25,Romantic Comedy,48000000.0,47095453.0
Katy Perry: Part of Me 3D, 2012/7/5,Concert/Performance,12000000.0,25326071.0
Keeping the Faith, 2000/4/14,Romantic Comedy,29000000.0,37036404.0
Keeping Up with the Steins, 2006/5/12,Comedy,5000000.0,4339241.0
The Kentucky Fried Movie, 1977/8/10,Comedy,600000.0,15000000.0
Kevin Hart: Laugh at My Pain, 2011/9/9,Concert/Performance,750000.0,7706436.0
Kevin Hart: Let Me Explain, 2013/7/3,Concert/Performance,2500000.0,32244051.0
Khumba, 2013/12/6,Adventure,15000000.0,0.0
Kick-Ass, 2010/4/16,Black Comedy,28000000.0,48071303.0
Kick-Ass 2, 2013/8/16,Action,28000000.0,28795985.0
Kickboxer, 1989/9/8,Action,1500000.0,14533681.0
Kicking and Screaming, 2005/5/13,Comedy,45000000.0,52842724.0
The Kid, 2000/7/7,Comedy,65000000.0,69688384.0
Kids, 1995/7/21,Drama,1500000.0,7412216.0
The Kids Are All Right, 2010/7/9,Comedy,4000000.0,20811365.0
Kill Bill: Volume 1, 2003/10/10,Action,55000000.0,70098138.0
Kill Bill: Volume 2, 2004/4/16,Action,55000000.0,66207920.0
Kill List, 2012/2/3,Horror,800000.0,29063.0
Kill the Messenger, 2014/10/10,Thriller/Suspense,5000000.0,0.0
Killer Elite, 2011/9/23,Action,70000000.0,25124986.0
The Killer Inside Me, 2010/6/18,Drama,13000000.0,217277.0
Killers, 2010/6/4,Action,75000000.0,47059963.0
Killing Them Softly, 2012/11/30,Thriller/Suspense,15000000.0,14945541.0
Kindergarten Cop, 1990/12/21,Comedy,26000000.0,91457688.0
King Arthur, 2004/7/7,Adventure,90000000.0,51877963.0
King Kong, 1976/12/17,Action,23000000.0,52614445.0
King Kong, 2005/12/14,Adventure,207000000.0,218080025.0
Kingdom Come, 2001/4/11,Comedy,7000000.0,23247539.0
Kingdom of Heaven, 2005/5/6,Adventure,110000000.0,94690422.0
The Kingdom, 2007/9/28,Action,72500000.0,47467250.0
Kingpin, 1996/7/26,Comedy,25000000.0,25023424.0
The Kings of Appletown, 2008/12/12,Action,7000000.0,0.0
King's Ransom, 2005/4/22,Comedy,25000000.0,4008527.0
The Kings Speech, 2010/11/26,Drama,15000000.0,138797449.0
Kinsey, 2004/11/12,Drama,11000000.0,10214647.0
"Kiss Kiss, Bang Bang", 2005/10/21,Comedy,15000000.0,4235837.0
Kiss of Death, 1995/4/21,Drama,40000000.0,14942422.0
Kiss of the Dragon, 2001/7/6,Action,25000000.0,36833473.0
Kiss the Bride, 2008/4/18,Romantic Comedy,500000.0,32033.0
Kiss the Girls, 1997/10/3,Thriller/Suspense,27000000.0,60527873.0
Kissing Jessica Stein, 2002/3/13,Romantic Comedy,1500000.0,7025722.0
Kit Kittredge: An American Girl, 2008/6/20,Drama,10000000.0,17657973.0
The Kite Runner, 2007/12/14,Drama,20000000.0,15800078.0
Knight and Day, 2010/6/23,Action,117000000.0,76423035.0
A Knight's Tale, 2001/5/11,Adventure,41000000.0,56083966.0
Knock Off, 1998/9/4,Action,35000000.0,10319915.0
Knockaround Guys, 2002/10/11,Drama,15000000.0,11660180.0
Knocked Up, 2007/6/1,Romantic Comedy,27500000.0,148761765.0
Knowing, 2009/3/20,Thriller/Suspense,50000000.0,79957634.0
Koltchak, 2008/12/31,Drama,20000000.0,0.0
Konferenz der Tiere, 2010/12/31,Adventure,30000000.0,0.0
Krrish, 2006/6/23,Action,10000000.0,1430721.0
Krush Groove, 1985/10/25,Drama,3000000.0,11052713.0
Kundun, 1997/12/25,Drama,28000000.0,5686694.0
Kung Fu Hustle, 2005/4/8,Action,20000000.0,17104669.0
Kung Fu Panda, 2008/6/6,Adventure,130000000.0,215434591.0
Kung Fu Panda 2, 2011/5/26,Adventure,150000000.0,165249063.0
Kung Pow: Enter the Fist, 2002/1/25,Comedy,10000000.0,16033556.0
Kurtlar vadisi - Irak, 2006/11/24,Action,8300000.0,0.0
Zack and Miri Make a Porno, 2008/10/31,Comedy,24000000.0,31457946.0
Zambezia, 2012/12/31,Comedy,20000000.0,0.0
Zathura, 2005/11/11,Adventure,65000000.0,28045540.0
Zero Dark Thirty, 2012/12/19,Drama,52500000.0,95720716.0
Zero Effect, 1998/1/30,Comedy,5000000.0,2080693.0
Zodiac, 2007/3/2,Thriller/Suspense,85000000.0,33080084.0
Zombieland, 2009/10/2,Comedy,23600000.0,75590286.0
Zombies of Mass Destruction, 2010/1/29,Comedy,1000000.0,0.0
Zookeeper, 2011/7/8,Romantic Comedy,80000000.0,80360866.0
Zoolander, 2001/9/28,Comedy,28000000.0,45172250.0
Zoom, 2006/8/11,Adventure,35000000.0,11989328.0
Zwartboek, 2007/4/6,Thriller/Suspense,22000000.0,4398532.0
U-571, 2000/4/21,Action,62000000.0,77086030.0
U2 3D, 2008/1/23,Concert/Performance,15000000.0,12898847.0
The Ugly Truth, 2009/7/24,Romantic Comedy,38000000.0,88915214.0
Ulee's Gold, 1997/6/13,Drama,2700000.0,9054736.0
The Ultimate Gift, 2007/3/9,Drama,9000000.0,3438735.0
Ultraviolet, 2006/3/3,Action,30000000.0,18522064.0
Unaccompanied Minors, 2006/12/8,Comedy,25000000.0,16655224.0
The Unborn, 2009/1/9,Horror,16000000.0,42670410.0
Unbreakable, 2000/11/22,Thriller/Suspense,73243106.0,94999143.0
Undead, 2005/7/1,Horror,750000.0,41196.0
Under Siege 2: Dark Territory, 1995/7/14,Action,60000000.0,50024083.0
Under the Rainbow, 1981/7/31,Comedy,20000000.0,18826490.0
Underclassman, 2005/9/2,Thriller/Suspense,25000000.0,5654777.0
Undercover Brother, 2002/5/31,Comedy,25000000.0,38230435.0
Underworld, 2003/9/19,Action,22000000.0,51970690.0
Underworld 3: Rise of the Lycans, 2009/1/23,Action,35000000.0,45802315.0
Underworld: Awakening, 2012/1/20,Action,70000000.0,62321039.0
Underworld: Evolution, 2006/1/20,Action,45000000.0,62318875.0
Undiscovered, 2005/8/26,Romantic Comedy,9000000.0,1069318.0
Undisputed, 2002/8/23,Drama,20000000.0,12398628.0
Die Unendliche Geschichte, 1984/7/20,Adventure,27000000.0,21300000.0
Unfaithful, 2002/5/8,Drama,50000000.0,52752475.0
An Unfinished Life, 2005/9/9,Drama,30000000.0,8535575.0
Unforgettable, 1996/2/23,Thriller/Suspense,18000000.0,2483790.0
Unforgiven, 1992/8/7,Western,14400000.0,101157447.0
United 93, 2006/4/28,Drama,18000000.0,31567134.0
Universal Soldier II: The Return, 1999/8/20,Action,40000000.0,10447421.0
Unknown, 2006/11/3,Thriller/Suspense,3700000.0,26403.0
Unknown, 2011/2/18,Thriller/Suspense,40000000.0,63686397.0
Unstoppable, 2010/11/12,Action,95000000.0,81562942.0
The Untouchables, 1987/6/3,Action,25000000.0,76270454.0
Untraceable, 2008/1/25,Thriller/Suspense,35000000.0,28687835.0
Up, 2009/5/29,Adventure,175000000.0,293004164.0
Up Close & Personal, 1996/3/1,Drama,60000000.0,51045801.0
Up in the Air, 2009/12/4,Drama,30000000.0,83823381.0
The Upside of Anger, 2005/3/11,Drama,12000000.0,18761993.0
Urban Legend, 1998/9/25,Horror,14000000.0,38116707.0
Urban Legends: Final Cut, 2000/9/22,Horror,15000000.0,21468807.0
Urbania, 2000/9/15,Drama,225000.0,1032075.0
The Usual Suspects, 1995/8/16,Drama,6000000.0,23341568.0
Haakon Haakonsen, 1991/3/1,Adventure,8500000.0,15024232.0
Haevnen, 2011/4/1,Drama,5500000.0,1008098.0
Hairspray, 2007/7/20,Musical,75000000.0,118871849.0
Half Baked, 1998/1/16,Comedy,8000000.0,17394881.0
Half Past Dead, 2002/11/15,Action,25000000.0,15567860.0
Hall Pass, 2011/2/25,Comedy,36000000.0,45060734.0
Halloween, 1978/10/17,Horror,325000.0,47000000.0
Halloween, 2007/8/31,Horror,15000000.0,58269151.0
Halloween 2, 2009/8/28,Horror,15000000.0,33392973.0
Halloween 3: Season of the Witch, 1982/10/22,Horror,2500000.0,14400000.0
Halloween 4: The Return of Michael Myers, 1988/10/1,Horror,5000000.0,17768757.0
Halloween 5: The Revenge of Michael Myers, 1989/10/13,Horror,6000000.0,11642254.0
Halloween: H2O, 1998/8/5,Horror,17000000.0,55041738.0
Halloween II, 1981/10/30,Horror,2500000.0,25533818.0
Halloween: Resurrection, 2002/7/12,Horror,15000000.0,30259652.0
Halloween:  The Curse of Michael Myers, 1995/9/29,Horror,5000000.0,15126948.0
Hamlet, 1996/12/25,Drama,18000000.0,4501094.0
Hamlet, 2000/5/12,Drama,2000000.0,1577287.0
Hamlet 2, 2008/8/22,Comedy,9000000.0,4886216.0
Hancock, 2008/7/1,Action,150000000.0,227946274.0
Hang 'em High, 1968/8/3,Western,1800000.0,6800000.0
Hanging Up, 2000/2/18,Comedy,40000000.0,36037909.0
The Hangover 3, 2013/5/23,Comedy,103000000.0,112200072.0
The Hangover Part II, 2011/5/26,Comedy,80000000.0,254464305.0
The Hangover, 2009/6/5,Comedy,35000000.0,277322503.0
Hanna, 2011/4/8,Drama,30000000.0,40259119.0
Hannah Montana the Movie, 2009/4/10,Drama,30000000.0,79576189.0
Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour, 2008/2/1,Concert/Performance,6500000.0,65281781.0
Hannibal, 2001/2/9,Horror,87000000.0,165092266.0
Hannibal Rising, 2007/2/9,Thriller/Suspense,50000000.0,27669725.0
Hannibal the Conqueror, 2011/12/31,Adventure,50000000.0,0.0
Hansel & Gretel: Witch Hunters, 2013/1/25,Action,50000000.0,55703475.0
The Happening, 2008/6/13,Thriller/Suspense,60000000.0,64506874.0
Happily N'Ever After, 2007/1/5,Comedy,47000000.0,15849032.0
Happiness, 1998/10/16,Comedy,3000000.0,2746453.0
Happy Feet, 2006/11/17,Adventure,85000000.0,198000317.0
Happy Feet Two, 2011/11/18,Adventure,135000000.0,64006466.0
Happy Gilmore, 1996/2/16,Comedy,10000000.0,38623460.0
"Happy, Texas", 1999/10/1,Comedy,1700000.0,2039192.0
Hard Candy, 2006/4/14,Horror,950000.0,1024640.0
A Hard Day's Night, 1964/8/11,Comedy,560000.0,12299668.0
Hard Rain, 1998/1/16,Action,70000000.0,19870567.0
